"Index" "Open" "High" "Low" "Close" "Volume" "Adjusted"
"2015-02-17" 165.589996 168.300003 165.300003 167.820007 586300 161.228195
"2015-02-18" 167.910004 168.610001 167.509995 168.169998 321900 161.564438
"2015-02-19" 167.110001 168.029999 166.960007 167.399994 291600 160.824677
"2015-02-20" 167.179993 168.639999 165.460007 168.300003 268800 161.689301
"2015-02-23" 168.210007 168.880005 167.720001 168.410004 368200 161.794983
"2015-02-24" 168.029999 168.110001 166.889999 167.869995 237600 161.276154
"2015-02-25" 167.699997 168.320007 167.160004 168.029999 411700 161.429871
"2015-02-26" 168.399994 169.330002 167.710007 168.570007 304900 161.948761
"2015-02-27" 168.410004 169.639999 167.490005 167.570007 348400 160.988022
"2015-03-02" 167.570007 168.690002 167 168.550003 307000 161.929489
"2015-03-03" 167.639999 168.710007 166.860001 167.350006 362000 160.776611
"2015-03-04" 166.869995 167.020004 165.25 166.789993 359900 160.238602
"2015-03-05" 166.899994 168.800003 166.289993 168.610001 332800 161.987091
"2015-03-06" 167.139999 167.910004 165.5 166.009995 351500 159.489243
"2015-03-09" 165.839996 168.529999 165.660004 168.100006 460100 161.497147
"2015-03-10" 166.580002 167.710007 165.610001 165.610001 320400 159.104965
"2015-03-11" 165.610001 166.520004 165.070007 165.970001 410700 159.450821
"2015-03-12" 166 168.839996 165.820007 168.600006 300700 161.977509
"2015-03-13" 168.240005 168.539993 165.919998 166.919998 243400 160.363495
"2015-03-16" 168.139999 170.440002 167.949997 170.380005 297700 163.687668
"2015-03-17" 168.75 169.759995 167.289993 168.779999 346900 162.150421
"2015-03-18" 168.369995 171.589996 166.320007 171.009995 417200 164.292831
"2015-03-19" 170.429993 170.429993 168.160004 169.169998 302500 162.525146
"2015-03-20" 169.770004 171.860001 168.479996 171.429993 592100 164.69635
"2015-03-23" 171.740005 172.169998 170.800003 171.5 351300 164.763626
"2015-03-24" 170.860001 172.240005 170.529999 171.809998 316600 165.061417
"2015-03-25" 171.940002 172.720001 170.649994 170.649994 514500 163.947021
"2015-03-26" 170.470001 170.910004 169.809998 170.479996 389200 163.783691
"2015-03-27" 169.770004 172.110001 169.440002 171.410004 441700 164.677124
"2015-03-30" 172.320007 174.190002 171.75 174.020004 245800 167.184647
"2015-03-31" 173.009995 173.600006 171.669998 172 446200 165.243942
"2015-04-01" 171.410004 171.410004 168.919998 169.770004 582400 163.101563
"2015-04-02" 169.850006 172.649994 169.350006 171.380005 405300 164.6483
"2015-04-06" 170.75 172.910004 170.429993 172.130005 385500 165.368851
"2015-04-07" 171.889999 172.839996 170.800003 170.949997 277500 164.235214
"2015-04-08" 170.910004 172.059998 169.5 169.779999 722600 163.350037
"2015-04-09" 169.690002 170.690002 168.820007 170.490005 561600 164.033173
"2015-04-10" 171.289993 171.449997 169.839996 170.309998 312300 163.860001
"2015-04-13" 170.610001 170.610001 168.929993 169.130005 370000 162.724686
"2015-04-14" 168.570007 169.779999 167.740005 169.619995 244800 163.196106
"2015-04-15" 170.410004 171.559998 169.339996 171.220001 344100 164.735535
"2015-04-16" 170.619995 171.440002 169.210007 170.649994 276400 164.187134
"2015-04-17" 169.529999 169.529999 166.009995 167.080002 405500 160.752319
"2015-04-20" 167.779999 169.580002 167.100006 169.089996 369600 162.686172
"2015-04-21" 169.270004 169.639999 168.039993 168.240005 536100 161.868439
"2015-04-22" 168.229996 169.029999 165.949997 168.929993 594000 162.532211
"2015-04-23" 168.289993 170.820007 167.440002 170.050003 553500 163.609818
"2015-04-24" 169.940002 170.699997 168.009995 169.919998 659600 163.484772
"2015-04-27" 174.520004 176.410004 172.039993 172.550003 693800 166.015167
"2015-04-28" 170.300003 172.940002 169.509995 172.929993 580400 166.380798
"2015-04-29" 171.759995 172.869995 169.279999 171.149994 432800 164.668167
"2015-04-30" 170.410004 170.649994 167.880005 168.169998 676800 161.801056
"2015-05-01" 168.529999 170.139999 167.720001 169.509995 478300 163.090271
"2015-05-04" 169.570007 171.080002 168.770004 170.399994 393700 163.946564
"2015-05-05" 169.649994 170.850006 168.179993 168.240005 323300 161.868439
"2015-05-06" 169.130005 169.490005 166.850006 168.320007 506200 161.945343
"2015-05-07" 167.589996 169.160004 166.770004 168.880005 379600 162.484146
"2015-05-08" 170.759995 172.770004 169.919998 172.339996 561400 165.81308
"2015-05-11" 171.580002 172.479996 171.080002 171.119995 422000 164.639313
"2015-05-12" 170.360001 172.649994 169.869995 172.429993 401300 165.899689
"2015-05-13" 173.210007 174.929993 171.610001 174.169998 441600 167.573792
"2015-05-14" 175.320007 176.619995 174.600006 176.350006 442700 169.671234
"2015-05-15" 176.009995 176.990005 175.059998 176.080002 676000 169.411438
"2015-05-18" 175.399994 176.539993 174.919998 176.210007 282100 169.53653
"2015-05-19" 176.449997 176.720001 175.399994 176.610001 256400 169.921417
"2015-05-20" 176.570007 177.399994 175.580002 176.889999 263200 170.190765
"2015-05-21" 177.009995 177.639999 176.020004 177.199997 278800 170.489059
"2015-05-22" 177.270004 177.720001 176.600006 177.149994 267600 170.440933
"2015-05-26" 176.479996 177.070007 174.970001 175.710007 290800 169.055466
"2015-05-27" 176.690002 178 176.059998 177.690002 251200 170.96051
"2015-05-28" 177.5 177.639999 176.009995 177.179993 224900 170.469788
"2015-05-29" 176.589996 176.589996 174.369995 174.960007 314700 168.333878
"2015-06-01" 175.580002 175.580002 173.460007 174.910004 286400 168.285797
"2015-06-02" 174.580002 176.789993 173.979996 175.729996 214500 169.074707
"2015-06-03" 176.229996 176.929993 175.240005 176.419998 180100 169.738541
"2015-06-04" 175.830002 175.830002 174.020004 174.330002 260600 167.727753
"2015-06-05" 174.160004 175.169998 173.009995 175.070007 232700 168.439713
"2015-06-08" 174.550003 176.610001 174.160004 174.5 188100 167.891312
"2015-06-09" 175.080002 175.740005 174.270004 175.070007 202600 168.439713
"2015-06-10" 175.789993 177.369995 175.779999 177.039993 199900 170.335114
"2015-06-11" 177.220001 178.330002 176.929993 177.710007 265600 170.979752
"2015-06-12" 177.149994 177.229996 175.389999 175.839996 189500 169.180588
"2015-06-15" 174.089996 174.270004 172.360001 173.970001 270900 167.381363
"2015-06-16" 174.059998 174.940002 173.490005 174.080002 234900 167.487213
"2015-06-17" 174.339996 175.229996 173.339996 174.440002 211300 167.833603
"2015-06-18" 174.830002 177.389999 174.610001 177.009995 376300 170.306198
"2015-06-19" 176.899994 177.25 176.050003 176.149994 830900 169.47876
"2015-06-22" 177.550003 178.919998 177.360001 177.789993 238100 171.056717
"2015-06-23" 177.809998 178.679993 176.570007 176.910004 330000 170.210052
"2015-06-24" 176.369995 177.350006 175.389999 175.690002 297400 169.03627
"2015-06-25" 175.949997 176.589996 174.910004 175.089996 226300 168.458984
"2015-06-26" 175.729996 176.860001 175.190002 175.979996 329500 169.315262
"2015-06-29" 174.729996 175.889999 172.350006 172.570007 349700 166.034393
"2015-06-30" 174.610001 175.139999 172.139999 172.460007 496800 165.928589
"2015-07-01" 173.970001 174.270004 172.660004 174.020004 320400 167.429504
"2015-07-02" 174.710007 174.889999 173.600006 174.589996 461800 167.977875
"2015-07-06" 172.880005 174.729996 172.199997 173.570007 305000 166.996521
"2015-07-07" 174 175.080002 171.639999 175.020004 458000 168.391647
"2015-07-08" 174.039993 174.360001 170.679993 171.320007 360700 165.06749
"2015-07-09" 173.470001 174.369995 171.300003 171.559998 341700 165.298782
"2015-07-10" 173.860001 173.940002 171.690002 172.350006 456300 166.059952
"2015-07-13" 174.190002 176.289993 173.820007 175.949997 449400 169.528549
"2015-07-14" 176.199997 177.009995 175.410004 176.809998 262800 170.357162
"2015-07-15" 176.809998 177.229996 175.580002 175.899994 269000 169.480377
"2015-07-16" 177.25 177.970001 176.470001 177.080002 178400 170.617294
"2015-07-17" 177.160004 177.270004 176.350006 176.960007 207200 170.501694
"2015-07-20" 176.889999 177.820007 176.520004 176.990005 199200 170.530609
"2015-07-21" 176.479996 176.889999 174.740005 174.970001 363200 168.58429
"2015-07-22" 174.570007 176.210007 174.220001 175 326400 168.61322
"2015-07-23" 174.779999 176.160004 173.630005 173.809998 384900 167.46669
"2015-07-24" 173.470001 174.240005 171.460007 172.110001 442500 165.828705
"2015-07-27" 161.970001 165.059998 158.210007 164.25 1700300 158.255585
"2015-07-28" 164.380005 164.970001 162.529999 164.25 1080100 158.255585
"2015-07-29" 164.179993 167.050003 163.800003 166.770004 427500 160.683548
"2015-07-30" 165.990005 167.630005 165.389999 167.070007 271400 160.972641
"2015-07-31" 167.889999 168.020004 166.460007 167.270004 427300 161.165329
"2015-08-03" 167.460007 167.720001 164.330002 165.410004 397800 159.373199
"2015-08-04" 165.410004 166.929993 165.029999 166.740005 462900 160.654663
"2015-08-05" 167.740005 169.410004 166.860001 167.389999 300400 161.280945
"2015-08-06" 167.389999 168.289993 166.270004 166.949997 343900 160.856979
"2015-08-07" 166.470001 168.300003 166.289993 168.270004 332400 162.12886
"2015-08-10" 169.389999 170.630005 168.679993 169.970001 308400 163.7668
"2015-08-11" 168.139999 169.050003 166.889999 168.919998 289500 162.755112
"2015-08-12" 167.490005 168.919998 166.339996 168.509995 293200 162.360107
"2015-08-13" 168.240005 169.800003 167.399994 169.059998 217000 162.889969
"2015-08-14" 168.470001 169.820007 166.320007 169.729996 372200 163.535583
"2015-08-17" 169.160004 171.539993 168.059998 171.210007 257600 164.961548
"2015-08-18" 171.080002 171.779999 170.669998 171.380005 272300 165.125305
"2015-08-19" 170.419998 171.080002 168.050003 169.220001 272200 163.044174
"2015-08-20" 167.899994 169.220001 165.690002 165.710007 352200 159.662262
"2015-08-21" 164.720001 164.960007 161.419998 161.740005 525300 155.837189
"2015-08-24" 155.059998 159.369995 152.789993 155.020004 982500 149.362442
"2015-08-25" 158.759995 159.039993 154.029999 154.25 838300 148.620514
"2015-08-26" 157.440002 157.990005 154.820007 157.449997 720900 151.70372
"2015-08-27" 159.139999 163.899994 158.440002 163.25 633400 157.292053
"2015-08-28" 162.490005 164.190002 162.059998 164.050003 356900 158.062866
"2015-08-31" 162.759995 164.029999 160.839996 162.089996 481100 156.174393
"2015-09-01" 158.789993 159.389999 154.839996 155.860001 632600 150.171768
"2015-09-02" 157.600006 158.75 155.869995 158.729996 487000 152.936981
"2015-09-03" 159.070007 162.529999 158.210007 158.740005 508200 152.946625
"2015-09-04" 157.759995 158.350006 155.369995 156.279999 319800 150.576431
"2015-09-08" 158.660004 160.649994 157.610001 160.630005 350500 154.767639
"2015-09-09" 162.149994 162.149994 158.050003 158.350006 249800 152.570877
"2015-09-10" 157.770004 160.139999 157.770004 159.039993 372700 153.235657
"2015-09-11" 156.820007 158.539993 156.279999 158.320007 425800 152.541962
"2015-09-14" 158.330002 159.119995 156.949997 158.679993 337700 152.888824
"2015-09-15" 159.369995 160.929993 158.520004 160.580002 324100 154.719498
"2015-09-16" 160.410004 162.779999 160.009995 162.339996 349300 156.415222
"2015-09-17" 162.059998 163.979996 161.029999 161.470001 456800 155.577011
"2015-09-18" 160 160.559998 157.149994 157.490005 799500 151.742279
"2015-09-21" 157.970001 159.580002 157.610001 158.220001 359500 152.445648
"2015-09-22" 156.309998 156.710007 154.119995 155.029999 428900 149.372055
"2015-09-23" 155.139999 155.179993 152.860001 153.339996 415200 147.743729
"2015-09-24" 151.800003 154.970001 150.910004 153.910004 651200 148.292923
"2015-09-25" 155.600006 155.619995 153.360001 154.210007 429500 148.58197
"2015-09-28" 152.860001 153.889999 152 152.929993 790200 147.348709
"2015-09-29" 153.350006 155.110001 152.490005 153.119995 512500 147.531769
"2015-09-30" 154.660004 156.919998 154.009995 156.699997 563600 150.981125
"2015-10-01" 157.589996 157.860001 156.25 157.75 586600 151.992783
"2015-10-02" 154.919998 159.809998 154.679993 159.710007 600600 153.881256
"2015-10-05" 160.770004 164.449997 160.009995 164.320007 677700 158.323029
"2015-10-06" 164.080002 165.600006 163.639999 165.020004 484400 158.997452
"2015-10-07" 166.009995 168.470001 165 167.759995 694000 161.88269
"2015-10-08" 167.899994 174.339996 166.029999 173.970001 710300 167.875137
"2015-10-09" 173.800003 174.899994 173.059998 173.699997 565600 167.614563
"2015-10-12" 173.770004 174.630005 172.770004 174.229996 287200 168.126053
"2015-10-13" 174.050003 175.860001 171.960007 174.149994 341700 168.048828
"2015-10-14" 173.979996 175.210007 173.210007 173.550003 447500 167.469833
"2015-10-15" 174.720001 174.899994 172.300003 174.639999 349500 168.521683
"2015-10-16" 174.979996 175.240005 172.600006 173.710007 414900 167.624207
"2015-10-19" 173.110001 174.610001 172.899994 174.550003 334400 168.43483
"2015-10-20" 173.649994 174.889999 173.100006 174.179993 525900 168.077759
"2015-10-21" 174.979996 175.729996 172.690002 172.949997 391900 166.890854
"2015-10-22" 173.860001 176.880005 172.990005 175.5 1001900 169.351547
"2015-10-23" 176.809998 177.490005 175.690002 176.860001 793500 170.663895
"2015-10-26" 177.550003 184.589996 176.860001 182.910004 1076800 176.501938
"2015-10-27" 182 183.210007 180.149994 183.089996 529700 176.675644
"2015-10-28" 182.940002 184.589996 181.149994 184.199997 482900 177.746704
"2015-10-29" 183.399994 184.570007 183.100006 184.240005 262500 177.78537
"2015-10-30" 184.679993 187.039993 184.160004 186.350006 621900 179.821381
"2015-11-02" 186.350006 189.5 185.669998 188.850006 406700 182.23378
"2015-11-03" 187.869995 188.75 186.25 186.970001 443300 180.419662
"2015-11-04" 187.270004 188.820007 186.580002 187.800003 317400 181.220581
"2015-11-05" 187.440002 188.820007 186.279999 187.910004 414600 181.326767
"2015-11-06" 186.869995 188.380005 186.160004 187.360001 264800 180.79599
"2015-11-09" 186.660004 187.899994 184.399994 185.660004 281100 179.15564
"2015-11-10" 185.020004 186.270004 183.75 186.059998 276400 179.541534
"2015-11-11" 186.410004 188.529999 185.979996 187.470001 247600 180.902161
"2015-11-12" 185.779999 187.619995 184.25 184.330002 265800 177.872177
"2015-11-13" 184.029999 186.300003 183.679993 184.479996 309400 178.016922
"2015-11-16" 184.399994 187 183.899994 186.960007 355600 180.410034
"2015-11-17" 187.720001 188.080002 184.479996 185.75 407100 179.242416
"2015-11-18" 186.320007 191.320007 185.589996 191.100006 497300 184.404984
"2015-11-19" 190.789993 191.809998 188.740005 189.440002 445400 182.803177
"2015-11-20" 190.179993 192.539993 189.880005 191.490005 353400 184.781342
"2015-11-23" 191.339996 192.380005 190.470001 192.279999 253200 185.543655
"2015-11-24" 190.779999 193.199997 190.100006 192.509995 307400 185.765579
"2015-11-25" 193.270004 194.979996 192.259995 193.839996 297100 187.049026
"2015-11-27" 194.009995 194.990005 192.639999 194.830002 130600 188.004333
"2015-11-30" 195 195.929993 193.380005 193.490005 568700 186.711273
"2015-12-01" 194.309998 194.979996 190.130005 191.679993 608500 184.96463
"2015-12-02" 191.050003 192.479996 187.309998 188.100006 615500 181.510056
"2015-12-03" 188.380005 189.259995 185.820007 187.619995 592200 181.046921
"2015-12-04" 187.979996 189.970001 186.419998 189.479996 589000 182.841766
"2015-12-07" 189.119995 189.470001 187.309998 188.259995 343900 181.664474
"2015-12-08" 186.809998 187.399994 185.350006 186.279999 395000 179.753845
"2015-12-09" 185.970001 188.020004 184.330002 185.449997 377500 178.952927
"2015-12-10" 185.110001 187.639999 184.380005 186.520004 286400 179.985474
"2015-12-11" 184.839996 185.850006 182.449997 183.270004 303900 176.849304
"2015-12-14" 183.75 184.490005 182.529999 184.119995 310600 177.669556
"2015-12-15" 185.720001 185.869995 182.089996 183.139999 378500 176.723846
"2015-12-16" 182.979996 186.830002 182.75 186.419998 364500 179.888992
"2015-12-17" 186.460007 188.320007 183.399994 184.600006 649200 178.132721
"2015-12-18" 184.25 185.490005 183.220001 183.320007 855400 176.897552
"2015-12-21" 184.570007 185.529999 183.389999 185.160004 245300 178.67308
"2015-12-22" 185.740005 187.740005 184.949997 187.220001 264800 180.660904
"2015-12-23" 188.160004 190.360001 188.070007 190.080002 291200 183.4207
"2015-12-24" 189.539993 190.350006 189.139999 189.839996 117600 183.189133
"2015-12-28" 188.729996 190.520004 188.279999 190.179993 194100 183.517212
"2015-12-29" 191.320007 193.320007 191.179993 192.619995 263400 185.87175
"2015-12-30" 192.5 192.979996 190.410004 190.580002 185200 183.903229
"2015-12-31" 190.070007 191.160004 189.5 189.789993 247700 183.140915
"2016-01-04" 186.380005 187.240005 184.259995 186.509995 514300 179.97583
"2016-01-05" 186.399994 188.080002 184.520004 187.559998 350200 180.989014
"2016-01-06" 184.529999 187.559998 182.979996 183.369995 471100 177.229279
"2016-01-07" 179.830002 181.259995 177.490005 177.889999 444300 171.9328
"2016-01-08" 179.229996 179.850006 175.240005 175.619995 489400 169.738831
"2016-01-11" 176.509995 177.929993 171.660004 173.470001 724300 167.660843
"2016-01-12" 175.179993 176.880005 173.240005 176.059998 553100 170.164078
"2016-01-13" 177.240005 178.559998 170.559998 170.759995 483600 165.041565
"2016-01-14" 170.949997 172.360001 168.800003 170.839996 834100 165.118912
"2016-01-15" 167.970001 171.070007 166.050003 169.429993 902100 163.756134
"2016-01-19" 171.979996 172.300003 168.369995 169.520004 493100 163.843109
"2016-01-20" 167.039993 168.940002 164.729996 167.619995 686100 162.006744
"2016-01-21" 167.690002 168.880005 165.220001 166.399994 584600 160.827576
"2016-01-22" 171.279999 172.229996 167.580002 168.520004 532200 162.876602
"2016-01-25" 168.279999 168.679993 165.940002 166.089996 525400 160.527924
"2016-01-26" 166.949997 169.330002 166.220001 169.279999 425100 163.61116
"2016-01-27" 169.270004 171.970001 167.369995 168.259995 302600 162.62529
"2016-01-28" 170.089996 171.240005 168.139999 169.720001 415400 164.036407
"2016-01-29" 170.300003 175.809998 169.240005 175.669998 961800 169.78717
"2016-02-01" 157.339996 164.940002 157.309998 163.729996 2355500 158.247009
"2016-02-02" 161.899994 161.899994 155.789993 158.889999 1083500 153.569031
"2016-02-03" 160.809998 162.139999 157.179993 162.110001 666900 156.681244
"2016-02-04" 162.039993 168.100006 160.490005 166.970001 723000 161.37854
"2016-02-05" 165.820007 165.820007 161.020004 163.119995 836800 157.657394
"2016-02-08" 161.75 162.860001 159.539993 161.869995 465300 156.449249
"2016-02-09" 160.600006 163.690002 160.190002 161.830002 596600 156.410645
"2016-02-10" 161.220001 163.289993 159.919998 160.25 532700 154.88353
"2016-02-11" 157.600006 161.110001 157.179993 159.970001 470700 154.6129
"2016-02-12" 160.669998 164.610001 157.75 163.589996 396700 158.111694
"2016-02-16" 165.059998 167.889999 163.389999 167.289993 602500 161.687759
"2016-02-17" 168.179993 170.179993 168.179993 169.710007 550600 164.026718
"2016-02-18" 169.600006 172.360001 168.880005 170.5 634000 164.790283
"2016-02-19" 170.660004 172.139999 168.949997 170.339996 648000 164.635651
"2016-02-22" 171.360001 173.679993 171.039993 173.009995 553600 167.216232
"2016-02-23" 172.399994 174.440002 170.300003 171.259995 440700 165.524826
"2016-02-24" 170.009995 170.869995 168.589996 170.220001 401400 164.519669
"2016-02-25" 171.220001 172.199997 169.25 171 507900 165.27359
"2016-02-26" 171.940002 172.080002 170.240005 170.339996 685600 164.635651
"2016-02-29" 170.020004 170.5 166.869995 167.929993 682500 162.306351
"2016-03-01" 169 172.559998 168.580002 171.880005 491300 166.124084
"2016-03-02" 171.009995 172.380005 170.300003 171.429993 398900 165.689133
"2016-03-03" 171.210007 172.470001 170.630005 172.380005 346400 166.60733
"2016-03-04" 171.960007 172.899994 170.070007 172.5 503600 166.723358
"2016-03-07" 171.679993 173.479996 171.679993 173.440002 363000 167.631836
"2016-03-08" 171.660004 172.440002 170.380005 170.779999 348900 165.060883
"2016-03-09" 171.690002 172.509995 170.080002 170.610001 378500 164.896561
"2016-03-10" 170.580002 171.509995 168.789993 170.460007 358400 164.751633
"2016-03-11" 171.850006 174.029999 170.899994 173.809998 439100 167.989471
"2016-03-14" 173.75 176.479996 173.529999 175.5 448700 169.622833
"2016-03-15" 173.949997 176.929993 173.949997 175.800003 305700 169.912766
"2016-03-16" 175.669998 177.589996 175.139999 177.429993 432400 171.48822
"2016-03-17" 177.690002 180.690002 177.520004 179.779999 542800 173.759491
"2016-03-18" 180.309998 182.550003 179.720001 181.850006 754400 175.760208
"2016-03-21" 181.149994 181.660004 180.619995 181.320007 331100 175.24794
"2016-03-22" 181.210007 182.619995 180.800003 182.020004 362400 175.924515
"2016-03-23" 182.149994 182.619995 179.279999 179.960007 409000 173.933533
"2016-03-24" 179.050003 180.669998 178.860001 180.529999 363100 174.484421
"2016-03-28" 180.710007 182.190002 180.410004 182 366700 175.905151
"2016-03-29" 181.979996 183.029999 180.75 182.520004 377300 176.40773
"2016-03-30" 183.740005 184.419998 181.660004 182.009995 371000 175.91481
"2016-03-31" 181.839996 183.690002 181.139999 182.770004 362300 176.649384
"2016-04-01" 181.240005 185.139999 180.619995 184.660004 506000 178.476074
"2016-04-04" 184.589996 184.589996 179.399994 180.399994 576900 174.358734
"2016-04-05" 179.020004 179.550003 178.429993 178.720001 454400 172.735031
"2016-04-06" 178.619995 179.330002 176.190002 178.940002 409000 173.238388
"2016-04-07" 178 178.860001 176.009995 176.559998 555600 170.93425
"2016-04-08" 178.029999 178.460007 177.070007 177.949997 381300 172.279968
"2016-04-11" 178.089996 178.539993 176.300003 176.679993 316500 171.050461
"2016-04-12" 177.309998 178.339996 176.089996 177.490005 301100 171.834671
"2016-04-13" 178.029999 178.910004 176.619995 178.160004 531300 172.483292
"2016-04-14" 178.779999 178.910004 176.729996 176.899994 425200 171.263412
"2016-04-15" 177.309998 178 176.710007 177.149994 370200 171.505493
"2016-04-18" 176.25 179.119995 176.059998 178.830002 396500 173.131927
"2016-04-19" 179.539993 180.690002 178.179993 179.75 264400 174.022675
"2016-04-20" 180 180 177.169998 178.550003 324800 172.86087
"2016-04-21" 178.440002 179.75 177.479996 178.720001 399600 173.025467
"2016-04-22" 177.570007 179.919998 177.570007 178.630005 482300 172.938293
"2016-04-25" 175.710007 181.149994 175.029999 179.660004 915200 173.935486
"2016-04-26" 179.789993 180.130005 176.860001 178.839996 655500 173.141617
"2016-04-27" 176.490005 180.169998 175.869995 179.229996 454500 173.519165
"2016-04-28" 177.970001 179.5 176.350006 176.800003 510600 171.166641
"2016-04-29" 175.869995 177.050003 175.020004 176.089996 555800 170.479248
"2016-05-02" 176.029999 177.839996 175.179993 177.5 581800 171.844345
"2016-05-03" 176.580002 176.580002 173.759995 176.199997 387500 170.585754
"2016-05-04" 174.639999 175.660004 172.679993 173.610001 487700 168.078262
"2016-05-05" 174.529999 175.860001 173.779999 174.369995 400600 168.814056
"2016-05-06" 174.210007 176.289993 173.649994 176.139999 283000 170.527618
"2016-05-09" 175.869995 176.600006 174.139999 174.660004 343000 169.094803
"2016-05-10" 175.070007 177.699997 175.070007 177.509995 326200 171.853989
"2016-05-11" 177.279999 178.210007 175.910004 175.970001 302200 170.363052
"2016-05-12" 176.229996 177.479996 174.809998 177.149994 424900 171.505493
"2016-05-13" 176.800003 177.970001 175.279999 176.320007 421900 170.701935
"2016-05-16" 176.669998 179.669998 175.610001 178.910004 543000 173.209381
"2016-05-17" 178.5 181.289993 177.690002 180.389999 805500 174.642242
"2016-05-18" 179.979996 181.809998 179.25 181.139999 656000 175.368332
"2016-05-19" 179.610001 180.520004 178.240005 179.990005 616200 174.255005
"2016-05-20" 181.179993 183.729996 181.179993 183.100006 912400 177.265869
"2016-05-23" 179 179.300003 172 172.710007 2638800 167.206955
"2016-05-24" 173.440002 177.979996 173.440002 173.970001 1175900 168.426788
"2016-05-25" 174.529999 176.149994 173.910004 174.080002 825800 168.533295
"2016-05-26" 173.899994 174.369995 170.229996 171.710007 793600 166.238831
"2016-05-27" 172.179993 172.369995 170.550003 172 1525400 166.519577
"2016-05-31" 172.279999 172.289993 169.529999 171.080002 1501000 165.628891
"2016-06-01" 170.160004 171.169998 169.270004 170.869995 466500 165.425568
"2016-06-02" 170.880005 171.990005 170.25 171.649994 469000 166.18071
"2016-06-03" 171.389999 172.449997 170.559998 171.779999 354700 166.306564
"2016-06-06" 172.479996 174.630005 172.179993 173.779999 502900 168.242813
"2016-06-07" 174.190002 174.910004 173.600006 174.020004 362300 168.47522
"2016-06-08" 174.259995 175.070007 172.610001 173.940002 385400 168.397736
"2016-06-09" 173.240005 175 172.729996 174.25 325700 168.697861
"2016-06-10" 173.690002 173.690002 171.539993 172.139999 242000 166.655075
"2016-06-13" 172.119995 172.580002 168.830002 168.899994 429000 163.518372
"2016-06-14" 168.339996 169.25 167.330002 169.039993 417800 163.653854
"2016-06-15" 169.639999 170.229996 168.179993 168.380005 303000 163.014908
"2016-06-16" 167.929993 169.020004 165.929993 168.619995 324900 163.247253
"2016-06-17" 168.789993 169.669998 166.869995 167.669998 573800 162.327545
"2016-06-20" 169.789993 171.339996 169.789993 170.460007 450600 165.028641
"2016-06-21" 170.169998 171.220001 170.130005 170.279999 398500 164.85437
"2016-06-22" 170.800003 171.880005 169.690002 169.929993 339100 164.515518
"2016-06-23" 171.580002 172.970001 171.220001 172.910004 270300 167.400574
"2016-06-24" 167.449997 169.229996 167.330002 167.369995 1083800 162.037109
"2016-06-27" 165.559998 166.110001 163.850006 164.770004 748900 159.519943
"2016-06-28" 166.279999 166.990005 164.800003 166.529999 417400 161.223862
"2016-06-29" 168.300003 168.949997 166.949997 167.149994 758100 161.824127
"2016-06-30" 167.410004 170.610001 167.330002 170.559998 493600 165.125443
"2016-07-01" 170.949997 171.929993 168.850006 169.919998 444600 164.505844
"2016-07-05" 169.149994 169.149994 166.559998 166.929993 621000 161.611099
"2016-07-06" 166.600006 167.070007 165.059998 166.740005 478400 161.717819
"2016-07-07" 167.25 168.070007 166.100006 167.270004 383300 162.231857
"2016-07-08" 168.619995 170.570007 168.619995 170.039993 399800 164.918396
"2016-07-11" 170.070007 171.160004 169.690002 170.610001 381300 165.471237
"2016-07-12" 171.779999 171.949997 169.600006 170.539993 927900 165.40329
"2016-07-13" 170.360001 171.259995 169.509995 170.070007 1172400 164.94751
"2016-07-14" 171.389999 172.699997 171.119995 172.020004 516100 166.838745
"2016-07-15" 172.509995 173.570007 171 171.910004 439100 166.732132
"2016-07-18" 171.5 171.979996 170.470001 170.710007 367100 165.568192
"2016-07-19" 170.020004 171.240005 169.699997 171.220001 426100 166.062836
"2016-07-20" 172.059998 174.559998 172.059998 173.729996 671900 168.497238
"2016-07-21" 173.539993 174.020004 171.570007 171.850006 334100 166.673874
"2016-07-22" 171.660004 173.369995 170.699997 173.309998 602000 168.089905
"2016-07-25" 165 166.869995 159.279999 163.330002 4247400 158.410538
"2016-07-26" 162.619995 166.130005 162.119995 165.470001 1389400 160.486053
"2016-07-27" 165.559998 167.600006 165.160004 167.539993 1503800 162.493698
"2016-07-28" 167.160004 169.429993 166.979996 169.119995 822500 164.026108
"2016-07-29" 168.820007 171.610001 168.490005 170.360001 1030900 165.228775
"2016-08-01" 170.089996 172 170.089996 171.479996 708900 166.315018
"2016-08-02" 171.229996 171.419998 169.220001 169.580002 628600 164.47226
"2016-08-03" 169.5 170.289993 168.490005 169.070007 489900 163.977631
"2016-08-04" 169.770004 170.220001 169.130005 169.570007 460200 164.462585
"2016-08-05" 170.25 171.070007 169.639999 170.710007 338300 165.568192
"2016-08-08" 171.119995 171.729996 170.589996 171.679993 411600 166.509018
"2016-08-09" 171.940002 172.610001 170.809998 171.339996 322400 166.179245
"2016-08-10" 171.610001 171.860001 170.509995 171.710007 275700 166.538101
"2016-08-11" 171.860001 174.600006 171.860001 174.449997 458400 169.195587
"2016-08-12" 174.080002 174.080002 172.050003 172.710007 331500 167.508011
"2016-08-15" 172.649994 174.259995 172.220001 173.789993 392700 168.55545
"2016-08-16" 173.529999 173.75 172.610001 172.720001 341400 167.51767
"2016-08-17" 172.869995 173.229996 171.850006 172.880005 553900 167.672867
