"Index" "Open" "High" "Low" "Close" "Volume" "Adjusted"
"2015-02-03" 120.529999 121.400002 120.160004 121.25 1093500 106.586411
"2015-02-04" 120.75 121.040001 119.129997 119.720001 1094200 105.24144
"2015-02-05" 120 121.190002 119.230003 120.330002 841900 105.777664
"2015-02-06" 120.07 121.190002 119.870003 120.580002 1578000 106.555305
"2015-02-09" 120.150002 121.510002 119.730003 120.839996 1268700 106.785072
"2015-02-10" 121.540001 121.620003 119.949997 121.309998 1301300 107.200401
"2015-02-11" 121.199997 121.379997 119 120.370003 1399600 106.369736
"2015-02-12" 121.199997 122.190002 120.730003 121.830002 1069800 107.659927
"2015-02-13" 122.120003 124.730003 121.970001 124.059998 1327100 109.630547
"2015-02-17" 123.970001 124.309998 122.339996 123.199997 777400 108.870552
"2015-02-18" 123.099998 123.699997 122.169998 122.849998 865000 108.561287
"2015-02-19" 122.059998 123.379997 121.800003 123.25 907700 108.914749
"2015-02-20" 122.879997 123.779999 121.910004 123.690002 924600 109.303581
"2015-02-23" 123.389999 123.68 122.220001 123.139999 682500 108.817566
"2015-02-24" 122.730003 123.879997 122.639999 123.529999 1301300 109.162201
"2015-02-25" 123.150002 123.959999 122.489998 123.440002 745100 109.082657
"2015-02-26" 123.290001 123.910004 122.540001 123.209999 1015600 108.879417
"2015-02-27" 122.919998 123.459999 121.07 122.690002 1315000 108.419884
"2015-03-02" 122.690002 124.230003 121.610001 123.769997 1228700 109.374275
"2015-03-03" 124.669998 125.940002 122.809998 123.370003 847300 109.020805
"2015-03-04" 122.580002 122.690002 120.639999 121.480003 1320800 107.350624
"2015-03-05" 121.690002 122.230003 120.660004 122.220001 1104200 108.004555
"2015-03-06" 120.75 121.209999 117.919998 118.269997 2066900 104.513985
"2015-03-09" 118.150002 118.559998 117.510002 118.410004 1826900 104.637703
"2015-03-10" 116.959999 117.620003 116.199997 116.849998 1035700 103.25914
"2015-03-11" 117.290001 117.860001 115.860001 117.639999 1666700 103.957253
"2015-03-12" 118.269997 118.629997 116.879997 118.410004 1357000 104.637703
"2015-03-13" 118.010002 118.010002 116.870003 117.720001 1255800 104.027954
"2015-03-16" 118.239998 120.139999 118 120.040001 1069800 106.078125
"2015-03-17" 119 119.519997 117.959999 119.43 1139400 105.539078
"2015-03-18" 118.830002 121.849998 117.480003 121.639999 1668400 107.49202
"2015-03-19" 120.769997 120.93 118.839996 119.57 904300 105.662766
"2015-03-20" 119.739998 121 119.169998 120.18 2540200 106.20182
"2015-03-23" 120.849998 120.860001 118.739998 119.040001 1279100 105.194427
"2015-03-24" 119.110001 120.050003 118.260002 119.529999 1021700 105.627434
"2015-03-25" 119.949997 120.440002 116.910004 116.989998 1568800 103.382874
"2015-03-26" 116.360001 117.800003 115.93 117.360001 1306900 103.709816
"2015-03-27" 118.019997 118.230003 116.949997 118.150002 728000 104.407951
"2015-03-30" 119.089996 119.730003 118.5 119.309998 1006000 105.433037
"2015-03-31" 118.690002 119.139999 117.5 118.779999 1138200 104.964676
"2015-04-01" 118.43 119.510002 116.910004 118.410004 1066300 104.637703
"2015-04-02" 118.300003 119.910004 117.879997 118 1054800 104.275391
"2015-04-06" 117.540001 122.550003 117.449997 121.459999 1443800 107.332954
"2015-04-07" 121.220001 121.5 119.800003 119.940002 893900 105.989746
"2015-04-08" 119.239998 120 118.129997 119.709999 1298100 105.786484
"2015-04-09" 119.540001 120.160004 118.120003 119.769997 956500 105.8395
"2015-04-10" 119.900002 120.830002 118.82 120.529999 792300 106.511108
"2015-04-13" 120.5 121.120003 119.769997 120.5 626300 106.484604
"2015-04-14" 120.440002 121.550003 119.760002 121.18 894100 107.085518
"2015-04-15" 121.540001 123.849998 121.540001 123.5 1110000 109.135689
"2015-04-16" 122.889999 123.690002 122.290001 123.32 1449100 108.976631
"2015-04-17" 122.239998 122.239998 121.330002 121.470001 1847200 107.341805
"2015-04-20" 122.410004 123.43 122.050003 122.830002 1300800 108.543602
"2015-04-21" 122.790001 123.099998 121.459999 122.139999 980400 107.933861
"2015-04-22" 122.150002 123.57 121.18 123.470001 1457500 109.109177
"2015-04-23" 123.559998 124.18 122.410004 123.43 1166900 109.073837
"2015-04-24" 123.080002 123.25 121.949997 122.489998 836300 108.243164
"2015-04-27" 122.730003 124.980003 122.57 124.889999 1742600 110.364014
"2015-04-28" 119 120.790001 117.029999 120.279999 4189000 106.290199
"2015-04-29" 118.019997 120.860001 117.029999 119.68 2248500 105.76001
"2015-04-30" 118.980003 119.68 118.440002 119.360001 1731600 105.477203
"2015-05-01" 120.089996 121.389999 119.449997 120.699997 1308400 106.661354
"2015-05-04" 120.959999 121.989998 120.660004 121.629997 1248000 107.48317
"2015-05-05" 121.980003 124.099998 121.610001 122.220001 2814700 108.004555
"2015-05-06" 121.650002 121.93 120.360001 121.059998 1527100 107.533775
"2015-05-07" 121.019997 121.449997 120.339996 120.959999 1026900 107.444946
"2015-05-08" 122.410004 122.980003 121.220001 121.489998 1288900 107.915733
"2015-05-11" 121.870003 123 121.760002 122.290001 1020000 108.626343
"2015-05-12" 121.75 122.059998 120.870003 121.620003 864600 108.031197
"2015-05-13" 121.879997 123.790001 121.650002 123.169998 1109300 109.408028
"2015-05-14" 124.360001 124.730003 123.690002 124.589996 873900 110.669357
"2015-05-15" 124.470001 124.75 121.629997 122.330002 1136000 108.661865
"2015-05-18" 122.080002 122.919998 120.900002 122.709999 1033700 108.999413
"2015-05-19" 122.620003 122.870003 121.089996 122.110001 828700 108.466469
"2015-05-20" 122.139999 123.050003 121.620003 122.709999 912800 108.999413
"2015-05-21" 122.779999 125.330002 122.75 125.150002 2117900 111.166794
"2015-05-22" 125.169998 125.279999 124.309998 124.739998 938400 110.802605
"2015-05-26" 124.419998 124.5 122.349998 122.629997 1027000 108.928352
"2015-05-27" 122.599998 123.5 121.75 123.349998 968300 109.567917
"2015-05-28" 123.260002 123.419998 121.260002 122.269997 1152600 108.608582
"2015-05-29" 122.089996 122.089996 119.889999 120.43 2201600 106.974167
"2015-06-01" 120.709999 120.919998 119.5 120.459999 1251100 107.000816
"2015-06-02" 120.160004 121.779999 119.510002 120.650002 1194700 107.169601
"2015-06-03" 121.129997 122.139999 120.519997 121.25 1029900 107.702553
"2015-06-04" 120.699997 121.169998 119.330002 119.529999 1348800 106.174721
"2015-06-05" 119.32 119.900002 118.57 119.769997 859000 106.387901
"2015-06-08" 119.419998 119.459999 118.620003 118.919998 1054400 105.632874
"2015-06-09" 118.910004 120.120003 118.720001 119.160004 926100 105.846054
"2015-06-10" 119.93 120.349998 118.940002 120.209999 1283600 106.77874
"2015-06-11" 120.589996 120.959999 119.900002 120.209999 868300 106.77874
"2015-06-12" 119.739998 120.18 118.739998 119.169998 991300 105.854927
"2015-06-15" 117.910004 118.839996 117.400002 118.199997 1321000 104.99334
"2015-06-16" 118.230003 118.529999 117.370003 118.059998 1038000 104.868973
"2015-06-17" 118.410004 118.720001 117.599998 118.360001 1104700 105.135445
"2015-06-18" 118.849998 119.459999 118.209999 118.839996 1037100 105.561829
"2015-06-19" 118.720001 118.970001 118.199997 118.519997 1584700 105.277588
"2015-06-22" 118.970001 119.440002 118.660004 119.129997 640600 105.819397
"2015-06-23" 119.010002 119.489998 118.370003 118.839996 940600 105.561829
"2015-06-24" 118.669998 119.68 118.540001 119.540001 968400 106.183594
"2015-06-25" 119.440002 119.639999 118.050003 118.239998 990500 105.028831
"2015-06-26" 118.230003 118.379997 117.639999 118.169998 914300 104.966675
"2015-06-29" 116.620003 117.190002 115.650002 115.68 2023300 102.75489
"2015-06-30" 116.940002 117.620003 116.089996 116.330002 1396100 103.332253
"2015-07-01" 117.07 117.32 116.489998 117.150002 1103800 104.060654
"2015-07-02" 117.559998 117.980003 115.870003 116.309998 866400 103.314499
"2015-07-06" 115.290001 116.519997 114.769997 115.309998 722500 102.426231
"2015-07-07" 115.019997 115.989998 113.370003 115.650002 1527700 102.728249
"2015-07-08" 114.879997 115.199997 112.209999 112.75 1648000 100.15226
"2015-07-09" 114.510002 114.510002 112.949997 113.010002 1071900 100.383194
"2015-07-10" 113.760002 114 112.150002 113.239998 1190200 100.587509
"2015-07-13" 113.82 114.449997 113.599998 113.889999 1424000 101.164894
"2015-07-14" 113.639999 114.889999 113.040001 114.620003 1058500 101.813332
"2015-07-15" 114.410004 114.519997 112.720001 113.040001 892300 100.409859
"2015-07-16" 113.440002 114.599998 113.440002 114.089996 694000 101.342545
"2015-07-17" 114.089996 114.419998 112.889999 113.199997 644500 100.551979
"2015-07-20" 113.160004 113.82 112.669998 113.599998 543900 100.907303
"2015-07-21" 113.089996 113.099998 111.790001 112.07 1690000 99.548248
"2015-07-22" 111.809998 112.339996 111.32 111.5 968400 99.041931
"2015-07-23" 111.32 112.5 110.699997 110.919998 1101000 98.526733
"2015-07-24" 110.970001 110.970001 109.650002 110.029999 1118700 97.736168
"2015-07-27" 109.169998 109.639999 108.769997 109.160004 990000 96.963394
"2015-07-28" 109.669998 110.040001 109.330002 109.75 1919400 97.487457
"2015-07-29" 109.75 112.07 109.339996 111.730003 1651000 99.246231
"2015-07-30" 111.300003 112.809998 110.93 112.580002 1075600 100.001259
"2015-07-31" 113.169998 113.480003 112.559998 112.75 1565500 100.15226
"2015-08-03" 112.75 112.830002 111.269997 112.410004 1988300 99.85025
"2015-08-04" 111.199997 112.849998 107.519997 107.900002 8477700 95.84417
"2015-08-05" 108.169998 112.080002 108.169998 110.800003 5107400 98.420151
"2015-08-06" 110.93 112.25 110.389999 111.019997 3114900 98.615555
"2015-08-07" 111.019997 112.400002 110.620003 111.199997 1846700 98.775436
"2015-08-10" 112.260002 114.989998 112.150002 114.790001 2245200 101.964348
"2015-08-11" 113.629997 113.779999 112.300003 112.589996 1918800 100.010132
"2015-08-12" 111.669998 113.669998 110.870003 113.230003 1896000 100.578644
"2015-08-13" 112.830002 113.949997 112.019997 113.279999 1274000 100.623047
"2015-08-14" 113.379997 114.730003 113.059998 113.669998 1007000 100.96946
"2015-08-17" 113 113.07 111.519997 112.610001 1210400 100.027916
"2015-08-18" 112.639999 113.389999 112.110001 112.75 948100 100.15226
"2015-08-19" 112.110001 112.160004 110.610001 111.300003 976200 98.864273
"2015-08-20" 110.300003 111.07 108.110001 108.160004 1633300 96.075111
"2015-08-21" 107.050003 108.419998 105.93 106.010002 2438300 94.165329
"2015-08-24" 100.970001 106.459999 99.739998 102.650002 2692900 91.180756
"2015-08-25" 105.279999 108.199997 100.379997 100.419998 2654400 89.199898
"2015-08-26" 100.970001 103.129997 100.309998 103.080002 3184100 92.140778
"2015-08-27" 104.43 107.230003 103.650002 107.209999 2300200 95.832481
"2015-08-28" 106.639999 108.029999 106.07 106.980003 1678800 95.626877
"2015-08-31" 106.580002 108.349998 105.889999 107.660004 1525800 96.234718
"2015-09-01" 105.139999 106.959999 105 105.68 2769300 94.464851
"2015-09-02" 107.110001 107.110001 105.199997 106.559998 1751700 95.251465
"2015-09-03" 106.370003 107.410004 105.019997 105.279999 1829900 94.107277
"2015-09-04" 103.709999 104.449997 103.120003 103.800003 1053800 92.78434
"2015-09-08" 105.879997 107.129997 105.269997 107.010002 973600 95.653679
"2015-09-09" 108.050003 108.139999 105.25 105.470001 1082600 94.27713
"2015-09-10" 105.279999 106.019997 104.489998 105.150002 898600 93.991089
"2015-09-11" 104.870003 106.349998 104.559998 106.25 1146600 94.974358
"2015-09-14" 105.980003 105.980003 104.389999 104.940002 1116900 93.803368
"2015-09-15" 105.32 108.43 105.089996 108.169998 1452900 96.690567
"2015-09-16" 108.010002 109.089996 107.589996 108.849998 1303600 97.298447
"2015-09-17" 108.669998 109.010002 106.32 106.68 1442900 95.358734
"2015-09-18" 105.139999 105.139999 101.699997 101.940002 2646200 91.121742
"2015-09-21" 102.440002 103.389999 101.839996 102.480003 1331400 91.604462
"2015-09-22" 101.089996 102.220001 100.43 101.720001 1716500 90.925095
"2015-09-23" 101.980003 102.309998 100.489998 100.589996 1806000 89.915009
"2015-09-24" 98.690002 98.709999 94.93 97.910004 2514300 87.519417
"2015-09-25" 98.75 98.769997 96.410004 96.720001 1696100 86.455711
"2015-09-28" 95.870003 96.400002 94.779999 94.870003 1363300 84.802048
"2015-09-29" 95.330002 97.239998 94.639999 96.5 1499200 86.259056
"2015-09-30" 97.849998 98.209999 95.099998 97.300003 1525700 86.974167
"2015-10-01" 96.949997 98.559998 95.230003 96.050003 1508000 85.856819
"2015-10-02" 94.650002 98.150002 93.470001 98.139999 1612000 87.724998
"2015-10-05" 98.199997 102.459999 98.199997 102.129997 1587100 91.29158
"2015-10-06" 101.940002 103.610001 101.480003 102.480003 1063500 91.604462
"2015-10-07" 103.290001 106.360001 102.5 104.040001 1423400 92.998894
"2015-10-08" 103.559998 107.860001 103.400002 106.809998 1500300 95.474915
"2015-10-09" 107.699997 107.790001 105.790001 105.860001 1449000 94.625717
"2015-10-12" 106.099998 106.529999 105.580002 106.330002 1044500 95.04586
"2015-10-13" 105.599998 105.860001 103.290001 103.559998 1683800 92.569839
"2015-10-14" 103.220001 103.919998 101.209999 102.300003 1450800 91.443535
"2015-10-15" 102.639999 102.639999 99.900002 102.370003 1675600 91.506119
"2015-10-16" 102.040001 102.099998 99.610001 100.620003 1635300 89.941849
"2015-10-19" 100.190002 100.370003 99.32 100.050003 1087700 89.432327
"2015-10-20" 99.389999 102.849998 98.370003 102.139999 2356200 91.300522
"2015-10-21" 102.5 104.629997 101.449997 101.75 1989100 90.951927
"2015-10-22" 97.419998 102.519997 97.419998 100.769997 5011200 90.075897
"2015-10-23" 101.510002 103.139999 101.110001 103.07 2891400 92.131821
"2015-10-26" 102.809998 103.339996 101.129997 101.790001 1546400 90.987656
"2015-10-27" 100.529999 101.580002 99.099998 101.489998 1441000 90.719498
"2015-10-28" 101.93 104 99.379997 102.980003 1332100 92.051369
"2015-10-29" 102.639999 104.610001 102.330002 104.510002 1397300 93.418999
"2015-10-30" 104.739998 105.620003 104.160004 104.699997 1220300 93.588829
"2015-11-02" 104.589996 107.18 104.110001 106.800003 1198400 95.465965
"2015-11-03" 106.440002 107.830002 105.809998 107.129997 1118300 95.760963
"2015-11-04" 107.300003 108 105.629997 105.800003 1443000 94.572105
"2015-11-05" 105.68 106.5 104.080002 106.190002 1068000 94.920723
"2015-11-06" 105.040001 105.629997 103.410004 104.870003 1171100 94.30027
"2015-11-09" 104.620003 105.160004 102.25 102.599998 1273700 92.259064
"2015-11-10" 102.330002 103.010002 101.260002 102.199997 1003100 91.899353
"2015-11-11" 102.699997 102.839996 101.709999 102.57 1097100 92.232071
"2015-11-12" 101.349998 101.910004 99.150002 99.309998 1776400 89.300629
"2015-11-13" 99.309998 100.980003 98.639999 99.849998 1406700 89.786217
"2015-11-16" 99.830002 101.980003 99.510002 101.900002 710500 91.629608
"2015-11-17" 101.949997 102.589996 100.800003 100.870003 916100 90.70343
"2015-11-18" 101.5 102.68 101.260002 102.550003 888400 92.214081
"2015-11-19" 102.510002 104.029999 101.989998 103.709999 940500 93.257164
"2015-11-20" 104.260002 105.239998 103.489998 103.730003 988200 93.275162
"2015-11-23" 103.540001 104.629997 102.949997 103.279999 1005700 92.870529
"2015-11-24" 102.760002 104.029999 102.57 103.589996 946900 93.149254
"2015-11-25" 103.779999 104.18 103.410004 103.75 685000 93.293152
"2015-11-27" 103.57 104.410004 103.290001 103.699997 313900 93.248192
"2015-11-30" 104.279999 105.800003 104 104.660004 1025100 94.111443
"2015-12-01" 104.779999 105.230003 102.68 103.5 1373400 93.068329
"2015-12-02" 103.5 103.669998 101.709999 101.949997 1057500 91.674545
"2015-12-03" 102.360001 102.82 100.260002 101.309998 1636700 91.099068
"2015-12-04" 101.379997 102.809998 100.959999 102.440002 1670400 92.115173
"2015-12-07" 101.720001 102.169998 99.910004 100.230003 1125200 90.12793
"2015-12-08" 99.040001 99.349998 97.519997 97.75 1404400 87.897881
"2015-12-09" 96.889999 99.059998 96.889999 97.68 991400 87.834938
"2015-12-10" 97.580002 98.900002 97.5 98 1104700 88.122665
"2015-12-11" 96.510002 96.720001 95.43 95.559998 1446500 85.928596
"2015-12-14" 95.599998 96.370003 94.339996 95.489998 1231400 85.865677
"2015-12-15" 94.919998 95.790001 93.550003 95.690002 2100300 86.045517
"2015-12-16" 96.099998 98.879997 95.410004 98.720001 1714900 88.770119
"2015-12-17" 98.629997 98.629997 95.160004 95.190002 1522300 85.595879
"2015-12-18" 94.57 95.739998 93.620003 93.620003 1947500 84.184158
"2015-12-21" 94.419998 94.919998 93.629997 94.18 1056300 84.687698
"2015-12-22" 94.629997 96.980003 94.43 96.489998 977900 86.76487
"2015-12-23" 97.449997 100.059998 97.370003 99.480003 1062500 89.453506
"2015-12-24" 99.220001 100.120003 99.089996 99.849998 522800 89.786217
"2015-12-28" 99.480003 100.050003 98.330002 98.629997 659900 88.689186
"2015-12-29" 99.279999 99.839996 98.480003 99.519997 666500 89.489487
"2015-12-30" 99.209999 99.730003 98.239998 98.339996 637700 88.428398
"2015-12-31" 97.760002 98.400002 96.980003 96.980003 931600 87.20549
"2016-01-04" 96.980003 96.980003 94.290001 96.660004 1441700 86.917755
"2016-01-05" 97.269997 97.290001 94.650002 95.059998 1318700 85.478996
"2016-01-06" 93.709999 94.620003 92.980003 93.800003 1355600 84.346008
"2016-01-07" 92.209999 93.470001 91.610001 92.209999 1191300 82.916252
"2016-01-08" 92.919998 93.440002 90.330002 90.550003 1595200 81.423569
"2016-01-11" 91.029999 91.269997 89.43 90.370003 1323000 81.261696
"2016-01-12" 91.309998 91.610001 88.860001 90.510002 1230200 81.387589
"2016-01-13" 90.980003 91.599998 89.510002 89.720001 1433700 80.677216
"2016-01-14" 89.889999 92.43 88.330002 90.650002 2077100 81.513481
"2016-01-15" 87.989998 89.110001 87.389999 87.989998 2451500 79.121582
"2016-01-19" 89.43 89.5 87.150002 87.870003 1282600 79.01368
"2016-01-20" 86.410004 87.690002 83.32 86.510002 2575100 77.790741
"2016-01-21" 86.660004 89.610001 85.900002 87.949997 1282000 79.085587
"2016-01-22" 89.629997 91.540001 88.690002 89.82 1547000 80.767136
"2016-01-25" 88.849998 89.93 87.82 88.120003 1951800 79.238495
"2016-01-26" 93.389999 94.800003 88.080002 91.769997 5208700 82.520592
"2016-01-27" 91.5 93.400002 90.230003 91.690002 1656800 82.448677
"2016-01-28" 92.669998 94.540001 92.639999 94.080002 1933500 84.597778
"2016-01-29" 94.57 97.160004 94.370003 97.160004 2204300 87.367348
"2016-02-01" 96.050003 96.959999 95.019997 96.370003 1735100 86.65696
"2016-02-02" 95.389999 95.849998 94.160004 95.330002 2095900 85.721794
"2016-02-03" 96.419998 97.900002 93.459999 97.730003 2831500 87.879906
"2016-02-04" 97.690002 102.769997 97.57 101.129997 2952100 90.93721
"2016-02-05" 100.919998 102.489998 99.900002 101.510002 2304900 91.278923
"2016-02-08" 100.089996 101.389999 99.110001 101.089996 1905700 91.468925
"2016-02-09" 99.849998 100.800003 98.830002 99.730003 1601600 90.238358
"2016-02-10" 99.620003 99.620003 95.68 96.07 2360200 86.926704
"2016-02-11" 94.540001 97.279999 94.440002 96.889999 2020600 87.66864
"2016-02-12" 97.889999 98.940002 96.849998 97.25 3171700 87.9944
"2016-02-16" 98.970001 99.870003 97.610001 99.650002 1135300 90.165962
"2016-02-17" 100.389999 102.620003 100.389999 101.029999 1190700 91.414627
"2016-02-18" 101.120003 102.230003 100.220001 100.760002 1279800 91.170349
"2016-02-19" 100.18 100.540001 98.459999 99.889999 1372900 90.383133
"2016-02-22" 101.300003 102.870003 100.709999 102.769997 1335000 92.989029
"2016-02-23" 102.25 103.629997 100.709999 100.769997 1047000 91.179382
"2016-02-24" 99.349998 101.300003 98.470001 101.169998 981900 91.541328
"2016-02-25" 101.690002 101.949997 100.010002 101.629997 654600 91.957497
"2016-02-26" 102.370003 103.089996 101.25 102.209999 987500 92.48233
"2016-02-29" 102.459999 102.720001 101.150002 101.199997 1271600 91.568466
"2016-03-01" 103.18 105.410004 102.089996 104.57 1797800 94.617744
"2016-03-02" 104.160004 105.93 103.830002 105.760002 1935700 95.694473
"2016-03-03" 105.5 107.110001 105.410004 106.68 1319600 96.526924
"2016-03-04" 106.410004 107.669998 105.349998 106.360001 1220200 96.237366
"2016-03-07" 106 109.07 106 108.360001 1102800 98.047012
"2016-03-08" 107.089996 107.900002 105.769997 106.519997 1059600 96.382118
"2016-03-09" 106.949997 107.739998 106.120003 107.230003 713900 97.024567
"2016-03-10" 106.75 107.809998 105.18 106.669998 1148900 96.517868
"2016-03-11" 108.019997 108.949997 107.910004 108.400002 756100 98.083206
"2016-03-14" 108.07 108.879997 107.769997 108.459999 656400 98.137482
"2016-03-15" 107.239998 108.529999 106.370003 108.230003 928600 97.929405
"2016-03-16" 108.07 110.540001 107.93 109.940002 1181800 99.476631
"2016-03-17" 110.099998 112.910004 109.800003 112.519997 1478100 101.811081
"2016-03-18" 112.919998 113.510002 111.809998 112.379997 1382600 101.684418
"2016-03-21" 112.379997 113.160004 111.730003 112.32 981100 101.630135
"2016-03-22" 111.599998 112.779999 111.349998 112.080002 1048900 101.412964
"2016-03-23" 111.43 111.82 110.489998 110.620003 996000 100.091919
"2016-03-24" 109.580002 110.970001 109.019997 110.949997 1157700 100.390511
"2016-03-28" 108.940002 110.790001 108.940002 110.300003 1206300 99.802376
"2016-03-29" 109.669998 111.269997 109.389999 111.110001 709700 100.535278
"2016-03-30" 111.82 112.300003 110.300003 110.989998 949100 100.426697
"2016-03-31" 111.220001 111.660004 110.43 111.080002 1091300 100.508148
"2016-04-01" 109.589996 112.050003 108.769997 111.82 898300 101.177711
"2016-04-04" 111.889999 111.889999 109.610001 109.779999 1044100 99.331871
"2016-04-05" 108.699997 109.699997 108.010002 108.849998 1153000 98.490387
"2016-04-06" 108.629997 109.599998 107.389999 109.489998 806400 99.069466
"2016-04-07" 108.970001 109.790001 108.220001 109.029999 995400 98.653252
"2016-04-08" 109.559998 111.989998 109.379997 109.910004 903600 99.449501
"2016-04-11" 110.279999 111.669998 109.940002 110.489998 932400 99.974304
"2016-04-12" 110.82 112.449997 110.57 111.529999 1671800 100.915314
"2016-04-13" 112.559998 112.949997 111.959999 112.209999 2791700 101.530586
"2016-04-14" 112 112.580002 111.699997 112.269997 2681200 101.5849
"2016-04-15" 112.050003 114.400002 110.360001 113.720001 1918100 102.896881
"2016-04-18" 113.099998 114.080002 112.449997 113.379997 576200 102.589256
"2016-04-19" 114.029999 114.970001 113.730003 114.050003 529900 103.195488
"2016-04-20" 114.080002 114.370003 112.93 113.489998 839300 102.688774
"2016-04-21" 113.730003 114.019997 112.739998 112.849998 876700 102.109695
"2016-04-22" 113.300003 114.550003 113.260002 114.010002 820600 103.159286
"2016-04-25" 113.970001 114.739998 112.889999 113.410004 1506800 102.616409
"2016-04-26" 113.620003 115.059998 112.169998 114.360001 2174000 103.475983
"2016-04-27" 115 117.239998 114.93 116.919998 2265600 105.792351
"2016-04-28" 116.019997 117.220001 115.150002 115.440002 1134500 104.453186
"2016-04-29" 115.580002 116.599998 115.050003 116.019997 1041800 104.977989
"2016-05-02" 116.150002 116.230003 114.269997 115.5 1373800 104.507484
"2016-05-03" 114.68 114.870003 113.150002 113.68 824000 102.860695
"2016-05-04" 112.739998 113.07 110.199997 111.099998 1402000 100.526237
"2016-05-05" 111.879997 112.779999 111.639999 111.949997 1179800 101.295326
"2016-05-06" 111.120003 112.589996 110.989998 112.589996 735500 102.450989
"2016-05-09" 112.190002 112.440002 110.330002 111.050003 814300 101.049644
"2016-05-10" 111.440002 113.639999 111.059998 113.32 997900 103.115242
"2016-05-11" 113.160004 113.980003 112.5 112.860001 753900 102.696663
"2016-05-12" 113.400002 113.830002 111.699997 112.540001 1012200 102.405479
"2016-05-13" 112.360001 113.059998 109.389999 109.769997 1107400 99.884926
"2016-05-16" 110.339996 112.830002 110.339996 112.25 1220100 102.141602
"2016-05-17" 112.279999 113.129997 111.440002 111.910004 978100 101.832222
"2016-05-18" 111.330002 112.150002 110 110.480003 928800 100.530983
"2016-05-19" 109.879997 110.040001 107.720001 109 1149900 99.18428
"2016-05-20" 109.690002 110.300003 109.019997 109.470001 1017700 99.611954
"2016-05-23" 109.260002 109.879997 108.279999 109.599998 1019900 99.730217
"2016-05-24" 109.900002 111.230003 109.489998 110.800003 893000 100.822166
"2016-05-25" 111.470001 113.25 110.910004 112.959999 920500 102.787666
"2016-05-26" 113.449997 114.5 112.919998 113.639999 1074800 103.406425
"2016-05-27" 113.43 114.360001 113.339996 113.980003 1047500 103.715813
"2016-05-31" 114.470001 115.269997 113.709999 114.839996 1453900 104.498352
"2016-06-01" 113.980003 115.529999 112.910004 115.400002 1075700 105.007935
"2016-06-02" 115.120003 115.900002 113.160004 115.879997 757500 105.444687
"2016-06-03" 115.980003 116.120003 115.169998 116 661600 105.553879
"2016-06-06" 116.370003 117 115.980003 116.260002 976100 105.790497
"2016-06-07" 116.599998 117.410004 116.029999 116.120003 811500 105.663101
"2016-06-08" 115.980003 117.779999 115.980003 116.599998 532700 106.099861
"2016-06-09" 115.660004 116.139999 115.18 115.360001 916100 104.971558
"2016-06-10" 113.989998 114.379997 112.220001 112.699997 1418400 102.551064
"2016-06-13" 111.639999 112.940002 111.220001 111.57 1035800 101.522827
"2016-06-14" 111.129997 112.279999 110.360001 111.889999 973000 101.814011
"2016-06-15" 112.379997 112.519997 111.330002 111.620003 1049300 101.568336
"2016-06-16" 110.940002 111.790001 109.379997 111.510002 826400 101.468239
"2016-06-17" 111.739998 112.650002 111.25 112.18 924200 102.077904
"2016-06-20" 113.839996 115.309998 113.459999 113.779999 900200 103.533821
"2016-06-21" 113.849998 113.849998 113.029999 113.389999 810100 103.17894
"2016-06-22" 113.790001 114.330002 112.959999 113.010002 773900 102.833145
"2016-06-23" 114.389999 115.07 113.699997 114.010002 966500 103.743118
"2016-06-24" 110.110001 110.889999 105.669998 105.910004 3493800 96.37252
"2016-06-27" 103.809998 103.949997 99.099998 100.529999 2398000 91.477013
"2016-06-28" 101.629997 102.480003 101.150002 102.400002 1643600 93.178596
"2016-06-29" 103.779999 104.330002 102.489998 104.059998 1291800 94.689148
"2016-06-30" 104.699997 108.050003 104.239998 108.050003 2208700 98.319794
"2016-07-01" 108.050003 110.57 108.050003 109.339996 1592800 99.493652
"2016-07-05" 108.550003 109.110001 106.139999 107.07 1469400 97.428085
"2016-07-06" 106.849998 108.559998 105 108.389999 1862400 98.629189
"2016-07-07" 108.449997 109.559998 107.459999 108.220001 1901000 98.474525
"2016-07-08" 109.68 111.389999 109.279999 111.330002 1152900 101.304428
"2016-07-11" 111.400002 112.349998 111.010002 111.889999 617600 101.814011
"2016-07-12" 112.830002 113.470001 112 113.25 1054000 103.051529
"2016-07-13" 113.839996 113.889999 112 113.080002 850300 102.896843
"2016-07-14" 114.519997 114.669998 113.57 113.82 770200 103.570206
"2016-07-15" 114.290001 114.559998 113.470001 113.68 653800 103.442825
"2016-07-18" 113.330002 113.650002 112.260002 113.099998 569700 102.915062
"2016-07-19" 112.519997 113.080002 112.160004 112.440002 649300 102.314484
"2016-07-20" 112.550003 113.739998 112.080002 113.139999 454600 102.951447
"2016-07-21" 112.910004 113.739998 111.809998 112.279999 452300 102.168892
"2016-07-22" 112.029999 113.279999 111.360001 113.139999 678400 102.951447
"2016-07-25" 112.919998 113.150002 112.089996 112.5 685600 102.369064
"2016-07-26" 112.720001 114.779999 112.720001 114.769997 663700 104.434662
"2016-07-27" 114.690002 115.400002 113.760002 114.93 762600 104.580261
"2016-07-28" 114.489998 114.809998 113.419998 114.470001 399800 104.161667
"2016-07-29" 114.089996 114.639999 113.410004 114.190002 697800 103.906891
"2016-08-01" 113.919998 114.25 112.599998 113.25 1343500 103.051529
